"StationID","day_of_week","time_of_day","meanHeadway","SDHeadway","Flow_rate"
70236,1,47,706.190476190476,364.334557997162,0.00209156198250107
70236,1,48,737,312.613540663951,0.00163832902544829
70236,3,1,1019.3,422.797311565089,0.000185647222222222
70236,3,2,1221.11111111111,47.6614216228504,NA
70236,3,3,NA,NA,NA
70236,3,4,NA,NA,NA
70236,3,5,NA,NA,NA
70236,3,6,NA,NA,NA
70236,3,7,NA,NA,NA
70236,3,10,NA,NA,NA
70236,3,11,NA,NA,NA
70236,3,12,NA,NA,0.0016501975308642
70236,3,13,1187,NA,0.000965365555555556
70236,3,14,704.333333333333,284.517720596334,0.00178506944444444
70236,3,15,622.166666666667,59.8411786871437,0.00300843703703704
70236,3,16,736.777777777778,309.686849001446,0.00528258648373984
70236,3,17,740.384615384615,286.818624006397,0.00794094673102981
70236,3,18,668.294117647059,316.881634981006,0.00748504937889731
70236,3,19,592.035714285714,227.274427386619,0.0210390101426418
70236,3,20,617.2,279.32448275557,0.0172482975817324
70236,3,21,787.869565217391,390.16922952481,0.0142173170488803
70236,3,22,667.185185185185,287.770747034863,0.0172971866975309
70236,3,23,757.111111111111,382.797579574512,0.0165813910648148
70236,3,24,683.846153846154,361.40566595533,0.0153719008248774
70236,3,25,695.7,394.957439412614,0.0178326517855849
70236,3,26,666.96,368.195201851771,0.0241133900816993
70236,3,27,670.48,298.320314427295,0.0245073106483019
70236,3,28,661.541666666667,346.056288355153,0.018732651125306
70236,3,29,785.363636363636,356.274579162724,0.0134834176388889
70236,3,30,625,240.000173611048,0.0185728860046544
70236,3,31,618.821428571429,238.066914585177,0.0112724430765993
70236,3,32,673.28,283.316007313389,0.0122344332281145
70236,3,33,516.451612903226,191.308797272835,0.0132659031751448
70236,3,34,654.730769230769,231.786031967814,0.0137892165311144
70236,3,35,665.692307692308,255.889940283829,0.0176178420524691
70236,3,36,595.576923076923,263.098791038944,0.00960210068035427
70236,3,37,648.84,297.323432196881,0.00750163037712191
70236,3,38,727.107142857143,397.597352558974,0.00601388509126844
70236,3,39,755.526315789474,409.950182396329,0.00421971920903955
70236,3,40,609.884615384615,267.118898908045,0.00431479933242394
70236,3,41,616.681818181818,243.687814800517,0.00705735705191799
70236,3,42,719.65,365.551101618825,0.00505667671957672
70236,3,43,808,255.130816118581,0.00119897164351852
70236,3,44,722.909090909091,261.963812312004,0.00259192083333333
70236,3,45,700.894736842105,281.353059090619,0.00267542241512346
70236,3,46,852.105263157895,285.072484883103,0.000786422260802469
70236,3,47,700.8,281.874642856917,0.00314826747685185
70236,3,48,755.692307692308,306.207278548204,0.00176828979166667
70237,1,1,NA,NA,NA
70237,1,2,NA,NA,NA
70237,1,3,NA,NA,NA
70237,1,4,NA,NA,NA
70237,1,5,NA,NA,NA
70237,1,6,NA,NA,NA
70237,1,7,NA,NA,NA
70237,1,10,NA,NA,NA
70237,1,11,NA,NA,NA
70237,1,12,NA,NA,NA
70237,1,13,NA,NA,NA
70237,1,14,NA,NA,NA
70237,1,15,NA,NA,NA
70237,1,16,NA,NA,NA
70237,1,17,NA,NA,NA
70237,1,18,1481,NA,NA
70237,1,19,NA,NA,NA
70237,1,20,NA,NA,NA
70237,1,21,NA,NA,NA
70237,1,22,NA,NA,NA
70237,1,23,1591,NA,NA
70237,1,24,NA,NA,NA
70237,1,25,NA,NA,NA
70237,1,26,NA,NA,NA
70237,1,27,NA,NA,NA
70237,1,28,NA,NA,NA
70237,1,29,NA,NA,NA
70237,1,30,NA,NA,NA
70237,1,31,NA,NA,NA
70237,1,32,NA,NA,NA
70237,1,33,1420,NA,NA
70237,1,34,NA,NA,NA
70237,1,35,NA,NA,NA
70237,1,36,NA,NA,NA
70237,1,37,705,NA,NA
70237,1,38,1019,NA,NA
70237,1,39,NA,NA,NA
70237,1,40,NA,NA,NA
70237,1,41,700,NA,NA
70237,1,42,NA,NA,NA
70237,1,43,NA,NA,NA
70237,1,44,NA,NA,NA
70237,1,45,NA,NA,NA
70237,1,46,NA,NA,NA
70237,1,47,NA,NA,NA
70237,1,48,NA,NA,NA
70237,3,1,NA,NA,NA
70237,3,2,NA,NA,NA
70237,3,3,NA,NA,NA
70237,3,4,NA,NA,NA
70237,3,5,NA,NA,NA
70237,3,6,NA,NA,NA
70237,3,7,NA,NA,NA
70237,3,10,NA,NA,NA
70237,3,11,NA,NA,NA
70237,3,12,NA,NA,NA
70237,3,13,NA,NA,NA
70237,3,14,NA,NA,NA
70237,3,15,NA,NA,NA
70237,3,16,NA,NA,NA
70237,3,17,NA,NA,NA
70237,3,18,NA,NA,NA
70237,3,19,NA,NA,NA
70237,3,20,NA,NA,NA
70237,3,21,NA,NA,NA
70237,3,22,NA,NA,NA
70237,3,23,NA,NA,NA
70237,3,24,NA,NA,NA
70237,3,25,NA,NA,NA
70237,3,26,NA,NA,NA
70237,3,27,NA,NA,NA
70237,3,28,NA,NA,NA
70237,3,29,NA,NA,NA
70237,3,30,NA,NA,NA
70237,3,31,NA,NA,NA
70237,3,32,NA,NA,NA
70237,3,33,NA,NA,NA
70237,3,34,NA,NA,NA
70237,3,35,404,NA,NA
70237,3,36,NA,NA,NA
70237,3,37,NA,NA,NA
70237,3,38,NA,NA,NA
70237,3,39,NA,NA,NA
70237,3,40,NA,NA,NA
70237,3,41,NA,NA,NA
70237,3,42,NA,NA,NA
70237,3,43,NA,NA,NA
70237,3,44,NA,NA,NA
70237,3,45,NA,NA,NA
70237,3,46,565,53.7401153701776,NA
70237,3,47,NA,NA,NA
70237,3,48,NA,NA,NA
70239,1,1,632.036363636364,289.751551533657,0.00118650323860574
70239,1,2,584.129032258065,216.565731659079,0.000539702993809084
70239,1,3,394.5,104.212923062993,0.000150641253753754
70239,1,4,557,179.284689809253,0.000194910238032574
70239,1,5,390.8,200.246597973599,0.000222923076923077
70239,1,6,1102,NA,3.25811965811966e-05
70239,1,7,NA,NA,NA
70239,1,10,NA,NA,NA
70239,1,11,520.083333333333,204.694528505283,0.000127824064824065
70239,1,12,706.711538461538,212.472220702227,0.00058000936329588
70239,1,13,397.640449438202,234.501514202856,0.00168995275266954
70239,1,14,364.176470588235,222.305801858375,0.00166989359744678
70239,1,15,363.21359223301,224.273539673662,0.00466423567826005
70239,1,16,434.576086956522,253.825120800434,0.00581780271056329
70239,1,17,434.928571428571,263.380561427174,0.00629251335786708
70239,1,18,408.965517241379,218.652929201225,0.00659793249291945
70239,1,19,413.820224719101,228.756547933991,0.00498593773983604
70239,1,20,423.978494623656,246.217426823574,0.00528825585175782
70239,1,21,491.861111111111,231.484207203566,0.00414298701944327
70239,1,22,556.347826086957,270.45798989247,0.00402605052307917
70239,1,23,452.379310344828,219.911517162959,0.00415862635469742
70239,1,24,526.797297297297,287.202805521542,0.00488631878252544
70239,1,25,527.295774647887,254.075207896413,0.00547465212464923
